hr,min,sec,ax,ay,az,gx,gy,gz,temp
1,3,7,0.121024,-1.041880,-0.007320,-3.430000,-3.360000,-4.550000,26.48
1,3,7,0.164944,-0.992104,-0.060512,13.650000,-1.190000,10.640000,26.46
1,3,7,0.137128,-1.027240,0.005856,16.590000,0.770000,14.630000,26.49
1,3,7,0.105896,-1.029192,0.019032,8.960000,-0.770000,10.430000,26.51
1,3,7,0.097112,-1.049200,0.024888,7.070000,-2.380000,5.180000,26.51
1,3,7,0.086376,-1.016016,0.012688,2.450000,-5.390000,-2.800000,26.55
1,3,7,0.113216,-0.996496,-0.001464,2.380000,-7.070000,-4.970000,26.50
1,3,7,0.141032,-0.996008,0.001464,3.360000,-5.950000,-1.260000,26.50
1,3,7,0.142008,-0.998936,-0.010248,4.270000,-2.660000,2.660000,26.52
1,3,7,0.113704,-1.013088,0.020008,9.100000,-2.870000,0.210000,26.50
1,3,7,0.116632,-1.027728,0.032208,4.410000,-1.540000,0.140000,26.54
1,3,7,0.122976,-1.015040,0.020008,0.140000,-2.940000,-0.490000,26.45
1,3,7,0.124440,-0.994544,0.014152,0.910000,-3.360000,-0.910000,26.45
1,3,7,0.124928,-0.990640,0.001952,-3.010000,-4.060000,0.280000,26.45
1,3,7,0.122000,-0.997960,-0.006832,-0.840000,-4.970000,-0.980000,26.47
1,3,7,0.120048,-0.982344,-0.001952,-1.050000,-5.740000,-2.310000,26.47
1,3,7,0.124440,-1.020896,0.007808,-4.690000,2.380000,4.480000,26.49
1,3,7,0.107360,-1.024312,0.006832,-1.540000,2.100000,2.870000,26.50
1,3,7,0.106872,-1.042368,0.009272,0.700000,0.910000,1.120000,26.51
1,3,7,0.116632,-1.018944,0.011224,-0.490000,0.000000,-0.070000,26.51
1,3,7,0.122000,-1.004304,-0.000488,-1.400000,-0.420000,-0.420000,26.50
1,3,7,0.110776,-0.981856,-0.010736,-2.170000,-1.960000,-1.750000,26.46
1,3,7,0.113704,-0.994056,-0.003416,-5.110000,-2.660000,-2.170000,26.46
1,3,7,0.127368,-1.008696,0.005856,-2.940000,0.560000,3.150000,26.48
1,3,7,0.141032,-1.002352,-0.008784,-1.260000,1.050000,4.270000,26.50
1,3,7,0.108824,-0.995032,-0.032696,0.140000,1.610000,3.290000,26.52
1,3,7,0.109800,-1.003816,-0.025376,3.920000,0.000000,0.770000,26.52
1,3,7,0.124440,-1.020408,0.000976,4.760000,0.840000,1.260000,26.46
1,3,7,0.126880,-1.027240,0.010248,4.970000,2.380000,2.730000,26.49
1,3,7,0.117608,-1.013576,0.010736,6.090000,2.170000,2.730000,26.49
1,3,7,0.107360,-0.997960,0.013664,0.840000,0.490000,1.260000,26.48
1,3,7,0.128832,-1.032608,0.036112,-7.070000,0.630000,1.960000,26.49
1,3,7,0.131272,-1.017480,0.009272,-14.210000,0.000000,5.810000,26.50
1,3,7,0.112728,-0.990640,-0.025864,-15.330000,-0.070000,5.180000,26.50
1,3,7,0.122488,-1.004304,-0.019032,-7.350000,5.460000,4.340000,26.48
1,3,7,0.115168,-0.989176,-0.023424,-10.150000,7.210000,5.810000,26.47
1,3,7,0.104432,-1.000888,-0.013176,-13.300000,6.510000,4.760000,26.48
1,3,7,0.107360,-1.029192,0.014152,-12.110000,5.670000,-0.070000,26.48
1,3,7,0.101504,-0.996008,-0.018544,3.360000,1.400000,-6.790000,26.48
1,3,7,0.134200,-1.001376,0.008296,1.050000,5.390000,-3.150000,26.51
1,3,7,0.129320,-1.012600,-0.016104,-0.840000,5.880000,0.630000,26.51
1,3,7,0.117608,-1.008696,-0.017080,-3.360000,4.900000,0.350000,26.51
1,3,7,0.102480,-0.999424,0.023424,-16.660000,3.500000,-0.910000,26.48
1,3,7,0.150304,-1.037976,0.020496,-16.030001,4.690000,-1.260000,26.43
1,3,7,0.126880,-1.068720,-0.010736,-25.200001,-0.910000,-1.400000,26.43
1,3,7,0.129808,-1.063352,-0.096136,-22.820000,-9.660000,-3.850000,26.52
1,3,7,0.142008,-1.013576,-0.103456,-9.590000,-8.120000,-1.400000,26.48
1,3,7,0.153232,-0.969168,-0.070272,4.270000,-2.800000,0.840000,26.45
1,3,7,0.175192,-0.909632,-0.058072,0.560000,0.630000,2.100000,26.45
1,3,8,0.115168,-1.012112,-0.054656,-6.510000,-1.540000,2.730000,26.47
1,3,8,0.127368,-1.079456,-0.063928,-6.580000,-0.140000,4.410000,26.48
1,3,8,0.104432,-1.112640,-0.089792,-2.310000,-0.910000,0.350000,26.50
1,3,8,0.115168,-1.005280,-0.050264,-0.420000,4.620000,2.100000,26.50
1,3,8,0.127368,-0.989664,-0.072712,2.380000,4.270000,1.540000,26.52
1,3,8,0.138592,-1.009184,-0.073200,1.820000,1.260000,3.150000,26.49
1,3,8,0.140544,-1.032120,-0.015616,-4.550000,2.520000,5.320000,26.49
1,3,8,0.105408,-1.086288,-0.072712,-10.150000,3.920000,10.920000,26.54
1,3,8,0.121512,-1.085312,-0.055144,-11.690000,0.770000,12.740000,26.50
1,3,8,0.150304,-1.069208,-0.071736,-9.100000,0.140000,16.450001,26.45
1,3,8,0.176168,-1.063352,-0.074664,-17.219999,4.900000,32.619999,26.45
1,3,8,0.103944,-1.036024,-0.078568,5.180000,15.400000,58.029999,26.50
1,3,8,0.160552,-1.018456,-0.118096,0.630000,12.530000,65.099998,26.52
1,3,8,0.101016,-0.988688,-0.119072,-6.160000,11.340000,64.820000,26.51
1,3,8,0.041968,-1.002352,-0.066368,-1.960000,12.950000,53.759998,26.51
1,3,8,-0.029768,-1.138504,-0.058560,5.740000,9.170000,42.419998,26.49
1,3,8,-0.148840,-1.226832,-0.093208,16.730000,-0.700000,21.420000,26.49
1,3,8,-0.166408,-1.196088,-0.071248,52.009998,-6.790000,27.160000,26.49
1,3,8,-0.027816,-0.895968,-0.130784,46.970001,14.560000,89.739998,26.45
1,3,8,-0.027816,-0.888160,-0.040016,17.920000,11.060000,78.400002,26.48
1,3,8,-0.035624,-1.013088,0.069784,15.820000,-0.560000,57.470001,26.52
1,3,8,-0.070272,-1.059936,0.098576,44.590000,-7.770000,28.700001,26.52
1,3,8,-0.064904,-0.984784,0.115168,69.720001,-11.270000,-4.200000,26.46
1,3,8,-0.071248,-0.858880,0.081496,72.730003,-14.980000,-31.290001,26.49
1,3,8,-0.075640,-0.858392,0.071248,70.559998,-15.540000,-51.380001,26.48
1,3,8,-0.312320,-0.874008,0.007808,40.599998,-25.830000,-54.669998,26.46
1,3,8,-0.183488,-0.726144,0.356240,-9.940000,-13.020000,-61.669998,26.46
1,3,8,0.000976,-1.333704,-0.131760,-101.709999,-39.340000,-3.080000,26.50
1,3,8,0.156160,-1.213656,-0.038064,-88.830002,-39.619999,81.480003,26.48
1,3,8,0.266936,-1.213656,-0.102968,-23.030001,-44.029999,140.839996,26.48
1,3,8,0.174704,-1.109224,0.086864,-23.799999,-37.310001,167.089996,26.51
1,3,8,0.006832,-0.995032,0.084912,-27.580000,-41.860001,128.309998,26.46
1,3,8,-0.305488,-0.698816,-0.247416,-85.120003,-34.160000,49.560001,26.49
1,3,8,-0.302560,-1.005280,-0.122000,-86.870003,-29.190001,41.509998,26.49
1,3,8,-0.318664,-1.117520,-0.308416,-90.160004,-19.459999,56.700001,26.50
1,3,8,-0.349896,-0.962336,-0.094184,-170.449997,-29.680000,50.820000,26.47
1,3,8,-0.055632,-1.103368,-0.127368,-190.470001,34.020000,-3.150000,26.47
1,3,8,0.107848,-1.107272,0.019032,-178.779999,64.050003,-47.880001,26.47
1,3,8,0.031232,-0.846680,0.159088,-143.500000,42.700001,-63.700001,26.49
1,3,8,0.043432,-0.930616,-0.264496,-79.099998,-18.129999,34.650002,26.45
1,3,8,-0.029280,-0.984296,-0.267424,-69.580002,-22.750000,32.200001,26.46
1,3,8,-0.176168,-0.914512,-0.297192,-62.930000,-18.549999,17.290001,26.46
1,3,8,-0.093696,-1.077504,-0.365024,-71.610001,-22.540001,6.300000,26.51
1,3,8,-0.132248,-1.056032,-0.410896,-69.720001,-31.500000,0.630000,26.49
1,3,8,-0.204472,-1.047248,-0.382592,-98.839996,-29.820000,2.450000,26.49
1,3,8,-0.194712,-1.123376,-0.395768,-84.279999,-5.810000,28.420000,26.46
1,3,8,-0.097600,-0.529480,-0.326960,-161.559998,-7.630000,54.459999,26.48
1,3,8,-0.483120,-0.647576,-0.725656,-124.320000,-15.890000,2.940000,26.46
1,3,8,-0.424072,-0.812032,-0.576816,-91.559998,-22.889999,-14.280000,26.50
1,3,8,-0.450912,-0.841800,-0.393816,-90.860001,-52.150002,-23.030001,26.50
1,3,9,-0.350384,-0.842288,-0.388936,-29.330000,-21.700001,-32.619999,26.40
1,3,9,-0.310856,-1.005280,-0.572912,30.799999,-83.510002,-29.540001,26.44
1,3,9,-0.372832,-0.840336,-0.569008,17.219999,-100.589996,11.830000,26.48
1,3,9,-0.257664,-0.801784,-0.552904,35.349998,-113.050003,20.020000,26.48
1,3,9,-0.233264,-0.681248,-0.542656,67.059998,-112.489998,7.000000,26.45
1,3,9,-0.339648,-0.769576,-0.470432,73.360001,-102.129997,8.470000,26.46
1,3,9,-0.451888,-0.787632,-0.418216,44.380001,-82.739998,10.570000,26.47
1,3,9,-0.489464,-0.877424,-0.455792,12.390000,-72.940002,29.750000,26.47
1,3,9,-0.380152,-0.792024,-0.567056,22.820000,-82.879997,26.459999,26.50
1,3,9,-0.301584,-0.761280,-0.353312,-11.760000,-92.260002,52.220001,26.44
1,3,9,-0.385032,-0.764208,-0.379664,-12.180000,-90.160004,55.439999,26.50
1,3,9,-0.439688,-0.767624,-0.350872,10.220000,-87.779999,51.450001,26.50
1,3,9,-0.501664,-0.781288,-0.310856,22.120001,-86.800003,54.669998,26.45
1,3,9,-0.490928,-0.776896,-0.357216,19.740000,-82.739998,48.369999,26.46
1,3,9,-0.532896,-0.732976,-0.339648,13.580000,-77.000000,43.959999,26.46
1,3,9,-0.479216,-0.804224,-0.356728,1.470000,-85.470001,51.520000,26.46
1,3,9,-0.539728,-0.815936,-0.200080,-8.050000,-85.190002,57.680000,26.46
1,3,9,-0.517768,-0.699792,-0.250344,3.220000,-79.800003,47.389999,26.44
1,3,9,-0.564128,-0.666608,-0.232288,21.070000,-67.690002,33.180000,26.48
1,3,9,-0.670512,-0.738832,-0.282064,19.180000,-57.889999,25.480000,26.48
1,3,9,-0.725168,-0.816424,-0.266936,7.070000,-57.610001,35.139999,26.46
1,3,9,-0.678320,-0.781288,-0.237168,-14.560000,-49.630001,40.950001,26.48
1,3,9,-0.632448,-0.807640,-0.207888,-19.950001,-50.470001,36.750000,26.48
1,3,9,-0.636352,-0.688568,-0.157136,11.970000,-42.910000,15.470000,26.48
1,3,9,-0.649528,-0.674416,-0.162016,10.360000,-28.840000,3.780000,26.47
1,3,9,-0.705648,-0.706624,-0.118584,1.750000,-7.910000,-1.540000,26.49
1,3,9,-0.754448,-0.754936,-0.158112,-3.290000,3.150000,0.840000,26.46
1,3,9,-0.750544,-0.757376,-0.264008,-10.710000,1.820000,8.820000,26.46
1,3,9,-0.706136,-0.734440,-0.279136,-7.350000,-3.080000,10.850000,26.52
1,3,9,-0.683688,-0.738344,-0.199592,-6.230000,-5.040000,8.260000,26.45
1,3,9,-0.656360,-0.712968,-0.125416,9.240000,3.850000,-5.810000,26.47
1,3,9,-0.676368,-0.711992,-0.179584,10.010000,13.790000,-7.350000,26.47
1,3,9,-0.668560,-0.742736,-0.210816,6.790000,12.530000,-3.640000,26.47
1,3,9,-0.659288,-0.742248,-0.224480,4.410000,6.930000,0.000000,26.43
1,3,9,-0.639768,-0.730536,-0.170800,6.440000,6.160000,-1.400000,26.43
1,3,9,-0.651480,-0.724192,-0.006344,10.570000,12.110000,-8.120000,26.51
1,3,9,-0.664168,-0.731024,-0.118096,14.000000,25.830000,-13.930000,26.52
1,3,9,-0.636352,-0.731512,-0.183976,28.139999,39.130001,-35.139999,26.46
1,3,9,-0.647576,-0.779824,-0.199104,38.639999,39.480000,-42.770000,26.45
1,3,9,-0.656360,-0.808616,-0.165920,44.099998,43.959999,-48.439999,26.45
1,3,9,-0.683688,-0.879376,-0.207400,62.650002,41.930000,-62.790001,26.50
1,3,9,-0.716384,-0.954040,-0.227408,99.330002,22.540001,-76.370003,26.44
1,3,9,-0.645624,-0.927688,-0.222528,132.089996,3.640000,-82.040001,26.44
1,3,9,-0.566568,-0.885232,-0.218136,157.080002,0.980000,-91.000000,26.46
1,3,9,-0.492880,-0.845704,-0.166408,205.169998,33.320000,-112.000000,26.50
1,3,9,-0.438712,-0.874008,-0.085400,221.759995,53.410000,-111.930000,26.47
1,3,9,-0.334768,-0.922808,-0.122976,238.279999,62.299999,-113.959999,26.45
1,3,9,-0.475312,-1.059936,-0.272792,292.040009,46.900002,-126.139999,26.45
1,3,9,-0.543144,-1.047248,-0.203984,329.350006,59.990002,-116.830002,26.44
1,3,9,-0.576816,-0.940864,-0.281576,266.140015,74.269997,-98.559998,26.50
1,3,9,-0.416752,-0.085888,1.190720,289.170013,82.949997,-90.230003,26.45
1,3,10,-0.275720,-0.779336,0.932080,242.550003,-83.230003,-174.160004,26.50
1,3,10,-0.053680,-0.659776,0.957944,224.699997,-75.739998,-148.050003,26.49
1,3,10,-0.037088,-0.617320,0.951600,190.750000,-57.259998,-114.099998,26.46
1,3,10,-0.129808,-0.547536,0.843264,174.860001,-67.480003,-96.949997,26.46
1,3,10,-0.028304,-0.525088,0.749080,180.880005,-66.849998,-120.400002,26.52
1,3,10,-0.082472,-0.442128,0.761768,202.020004,-74.410004,-147.910004,26.50
1,3,10,-0.045872,-0.427000,0.801784,190.679993,-84.209999,-160.089996,26.45
1,3,10,0.038064,-0.430904,0.933056,75.809998,-25.760000,-82.529999,26.45
1,3,10,0.035136,-0.471408,0.920856,89.040001,8.750000,-74.059998,26.47
1,3,10,-0.047336,-0.445544,0.781776,134.889999,27.370001,-105.980003,26.52
1,3,10,-0.147864,-0.215696,0.838872,118.650002,-31.990000,-104.510002,26.45
1,3,10,-0.068808,-0.317688,0.784216,106.750000,-50.610001,-88.760002,26.45
1,3,10,-0.040504,-0.375760,0.840824,105.139999,-50.330002,-78.400002,26.48
1,3,10,0.098576,-0.236680,0.975024,65.800003,-9.870000,-25.480000,26.44
1,3,10,-0.031720,-0.256688,0.911096,59.779999,-29.540001,-43.400002,26.48
1,3,10,0.027816,-0.319152,0.902800,86.099998,-33.810001,-73.500000,26.46
1,3,10,0.084424,-0.344528,1.015528,106.540001,-36.959999,-105.559998,26.46
1,3,10,0.090280,-0.257664,1.017480,98.139999,-40.810001,-101.150002,26.48
1,3,10,0.133224,-0.264984,0.994544,109.480003,-43.400002,-108.849998,26.48
1,3,10,0.141032,-0.177632,1.036024,103.180000,-51.099998,-101.290001,26.48
1,3,10,0.285480,-0.015616,1.024312,43.049999,-22.610001,-45.570000,26.44
1,3,10,0.167872,-0.026840,0.942328,54.320000,-6.720000,-28.139999,26.50
1,3,10,0.178120,-0.005856,0.954528,41.439999,-0.420000,-16.450001,26.42
1,3,10,0.219112,0.022448,0.924272,27.230000,5.110000,-23.590000,26.42
1,3,10,0.205448,-0.013664,0.921344,28.070000,9.800000,-39.410000,26.50
1,3,10,0.184464,-0.016104,0.929640,23.590000,10.150000,-38.290001,26.45
1,3,10,0.092232,-0.040016,0.924760,20.160000,2.800000,-30.450001,26.44
1,3,10,0.244000,0.056608,1.016504,20.790001,-21.770000,-35.840000,26.43
1,3,10,0.284992,0.144448,1.042856,3.640000,-17.709999,-32.410000,26.43
1,3,10,0.243024,0.000000,1.057984,3.640000,-10.220000,-25.969999,26.45
1,3,10,0.193248,-0.014152,1.003328,15.610000,-4.620000,-14.910000,26.49
1,3,10,0.201056,0.060512,0.986248,9.100000,-2.730000,-2.870000,26.49
1,3,10,0.215208,0.051728,0.994056,-3.780000,0.490000,7.490000,26.44
1,3,10,0.186904,-0.044408,0.973560,5.600000,4.970000,7.140000,26.50
1,3,10,0.172752,0.026840,0.964288,7.490000,-5.110000,-6.650000,26.47
1,3,10,0.198616,0.030744,0.987712,2.450000,-3.150000,-5.320000,26.47
1,3,10,0.200080,0.036112,0.989176,-2.800000,-1.190000,-4.270000,26.46
1,3,10,0.208864,0.020008,0.985760,-7.350000,2.590000,-3.500000,26.51
1,3,10,0.185928,0.010248,0.991616,-9.030000,3.430000,3.780000,26.51
1,3,10,0.198616,-0.021472,1.039928,-8.330000,3.220000,7.560000,26.47
1,3,10,0.214232,-0.071248,1.027240,5.530000,3.220000,3.010000,26.45
1,3,10,0.229360,-0.011712,1.013576,13.650000,1.680000,-4.480000,26.48
1,3,10,0.224480,0.027816,1.029680,-1.190000,21.629999,-2.730000,26.44
1,3,10,0.237168,0.044896,1.017968,-10.500000,28.700001,0.420000,26.44
1,3,10,0.210328,0.059048,1.009672,-25.340000,35.630001,6.650000,26.46
1,3,10,0.178120,0.044408,0.982344,-46.340000,40.110001,18.129999,26.47
1,3,10,0.174704,-0.004880,1.029680,-61.880001,38.430000,24.010000,26.47
1,3,10,0.202032,-0.022448,1.016504,-71.540001,46.689999,17.360001,26.49
1,3,10,0.170312,-0.007808,0.907192,-63.000000,45.779999,9.870000,26.46
1,3,10,0.079544,-0.115656,1.022848,-53.270000,61.250000,28.420000,26.45
1,3,10,-0.038552,-0.173728,0.899384,68.040001,76.860001,-22.469999,26.40
1,3,10,-0.038064,-0.187392,0.954528,86.730003,66.570000,-13.790000,26.44
1,3,11,-0.148840,-0.188856,0.960872,100.730003,60.130001,4.480000,26.44
1,3,11,-0.059048,-0.083936,1.019432,91.839996,65.309998,17.780001,26.45
1,3,11,-0.162016,0.024888,1.111176,58.730000,57.680000,23.030001,26.41
1,3,11,-0.150304,0.008784,1.119472,26.250000,46.900002,34.860001,26.43
1,3,11,-0.150792,-0.097112,0.963800,0.770000,66.150002,6.580000,26.45
1,3,11,-0.174704,-0.087352,0.926712,58.590000,62.509998,4.690000,26.45
1,3,11,-0.190808,-0.146888,0.922320,75.949997,53.130001,7.700000,26.49
1,3,11,-0.023912,-0.035624,0.979904,95.480003,54.880001,-0.420000,26.41
1,3,11,-0.087840,0.164456,0.992592,63.070000,48.720001,-4.550000,26.41
1,3,11,-0.132736,0.167384,1.003816,56.910000,43.889999,-4.830000,26.47
1,3,11,-0.190320,0.205448,1.002840,60.060001,40.320000,0.700000,26.49
1,3,11,-0.161528,-0.050752,0.968192,84.629997,63.209999,0.350000,26.48
1,3,11,-0.264984,0.181048,1.034560,75.250000,71.750000,-4.690000,26.48
1,3,11,-0.347456,0.130784,0.989176,57.889999,62.369999,-5.040000,26.52
1,3,11,-0.275720,0.134200,1.023336,28.000000,66.010002,-12.670000,26.48
1,3,11,-0.363072,0.090768,0.913048,19.950001,66.639999,-21.770000,26.50
1,3,11,-0.403576,0.067832,0.820816,-0.280000,34.299999,-22.540001,26.50
1,3,11,-0.470920,0.120048,0.830088,4.340000,18.549999,-17.709999,26.46
1,3,11,-0.103944,0.134200,0.841800,33.389999,13.020000,-3.710000,26.45
1,3,11,-0.406992,0.266448,0.974536,7.350000,7.770000,15.750000,26.45
1,3,11,-0.248880,0.154696,0.949160,34.090000,23.660000,17.920000,26.45
1,3,11,-0.359656,0.277672,0.977952,41.299999,1.260000,5.670000,26.44
1,3,11,-0.748592,-0.036600,1.120936,203.000000,-183.750000,-1.400000,26.49
1,3,11,-0.241560,0.496296,0.815448,123.900002,-180.110001,-27.510000,26.49
1,3,11,-0.206424,0.476288,0.935008,110.739998,-149.029999,-32.130001,26.46
1,3,11,-0.273768,0.403576,0.890112,4.620000,16.170000,0.770000,26.44
1,3,11,-0.336720,0.422120,0.896456,-25.900000,-13.230000,-3.290000,26.46
1,3,11,-0.308904,0.318664,0.890112,-34.930000,-17.150000,2.310000,26.46
1,3,11,-0.240584,0.305000,0.858392,-36.610001,11.550000,5.670000,26.47
1,3,11,-0.237168,0.260592,0.823744,-6.720000,14.420000,1.260000,26.45
1,3,11,-0.259128,0.318664,0.802760,5.250000,7.490000,-3.500000,26.47
1,3,11,-0.275720,0.366000,0.833992,10.360000,-5.320000,-3.640000,26.47
1,3,11,-0.272792,0.286944,1.016504,8.610000,-7.000000,2.800000,26.45
1,3,11,-0.266448,0.340136,1.028216,7.560000,-8.960000,-0.070000,26.42
1,3,11,-0.242536,0.325496,1.086288,-1.190000,-3.780000,0.000000,26.44
1,3,11,-0.265960,0.285968,1.020408,-0.700000,-0.770000,2.030000,26.44
1,3,11,-0.263520,0.345992,0.955992,-3.570000,-0.630000,0.140000,26.47
1,3,11,-0.265472,0.356728,0.860344,-14.070000,-5.180000,0.560000,26.45
1,3,11,-0.260592,0.276696,0.830088,-7.560000,-1.610000,0.350000,26.45
1,3,11,-0.244488,0.279624,0.970632,-7.840000,-10.850000,2.660000,26.41
1,3,11,-0.236680,0.302560,1.013088,-4.970000,-10.430000,2.870000,26.42
1,3,11,-0.255224,0.322080,1.016016,-10.360000,-12.320000,3.570000,26.47
1,3,11,-0.284504,0.272304,0.996008,-16.240000,-15.820000,3.290000,26.45
1,3,11,-0.305000,0.319152,0.918904,-17.290001,-23.240000,1.470000,26.45
1,3,11,-0.267912,0.243512,0.822768,-5.600000,-22.400000,2.660000,26.43
1,3,11,-0.269376,0.236680,0.847656,18.129999,-20.370001,7.280000,26.43
1,3,11,-0.183488,0.340624,0.929640,27.719999,-5.670000,-4.130000,26.44
1,3,11,-0.259128,0.277672,0.938912,-31.780001,-17.500000,-6.510000,26.44
1,3,12,-0.238632,0.272304,0.897920,-9.940000,-24.920000,0.490000,26.44
1,3,12,-0.205448,0.288408,0.950136,-17.639999,-23.170000,0.420000,26.41
1,3,12,-0.162016,0.245952,0.965752,-20.299999,-9.030000,2.170000,26.48
1,3,12,-0.182024,0.250832,0.976488,-9.730000,-2.100000,4.620000,26.48
1,3,12,-0.205448,0.234728,0.907192,17.639999,0.770000,4.130000,26.44
1,3,12,-0.221064,0.301584,0.911584,20.930000,-3.080000,-0.700000,26.46
1,3,12,-0.202032,0.273768,0.919392,-0.140000,-1.400000,-2.520000,26.43
1,3,12,-0.195200,0.296704,0.921832,-13.860000,-0.700000,-4.480000,26.43
1,3,12,-0.161040,0.232288,0.976000,-15.680000,3.150000,-5.040000,26.47
1,3,12,-0.195688,0.287432,0.996008,-19.740000,2.380000,-4.900000,26.50
1,3,12,-0.249368,0.257176,0.945256,-19.110001,-0.770000,-2.800000,26.50
1,3,12,-0.226920,0.267424,0.886208,4.130000,-3.850000,1.540000,26.48
1,3,12,-0.221064,0.294752,0.927200,7.420000,-6.650000,-3.990000,26.50
1,3,12,-0.211304,0.305976,0.938424,11.620000,-0.280000,0.420000,26.43
1,3,12,-0.197640,0.278160,0.968192,4.480000,-4.760000,4.270000,26.43
1,3,12,-0.190808,0.309880,0.945744,-3.570000,-6.790000,2.450000,26.43
1,3,12,-0.363560,0.306952,0.945744,-5.040000,-7.000000,-0.140000,26.48
1,3,12,-0.242048,0.314760,0.938424,-10.920000,-16.799999,-2.800000,26.50
1,3,12,-0.187880,0.308416,0.944768,-14.350000,-26.530001,-6.790000,26.50
1,3,12,-0.203984,0.288408,0.929152,-14.630000,-36.540001,-10.920000,26.45
1,3,12,-0.161040,0.224480,0.961360,-8.540000,-54.459999,-13.580000,26.49
1,3,12,-0.121512,0.205448,0.962336,-0.630000,-30.520000,-10.080000,26.50
1,3,12,-0.154696,0.202520,0.965264,2.310000,-16.870001,-4.200000,26.50
1,3,12,-0.118096,0.094184,0.971608,6.930000,-2.800000,15.260000,26.45
1,3,12,-0.175680,0.338184,0.951112,24.570000,0.560000,16.660000,26.45
1,3,12,-0.131272,0.367464,0.959896,10.920000,-1.610000,8.470000,26.48
1,3,12,-0.143960,0.335256,0.951112,1.890000,-2.940000,5.040000,26.48
1,3,12,-0.138592,0.303048,0.959896,-3.920000,3.780000,-5.110000,26.48
1,3,12,-0.041968,0.315736,0.977952,-11.410000,4.830000,-13.160000,26.52
1,3,12,-0.153232,0.250832,0.979904,-11.410000,2.940000,-8.680000,26.46
1,3,12,-0.189344,0.282064,0.954040,-4.760000,-1.890000,-6.790000,26.46
1,3,12,-0.197152,0.276208,0.951112,-3.500000,-10.010000,-8.330000,26.45
1,3,12,-0.213256,0.273280,0.944280,-3.990000,-14.630000,-6.090000,26.42
1,3,12,-0.172752,0.244488,0.972584,-8.750000,-12.460000,-2.590000,26.42
1,3,12,-0.140056,0.269376,0.983320,-19.320000,5.180000,2.730000,26.46
1,3,12,-0.189344,0.264008,0.957944,-21.629999,-4.970000,4.550000,26.44
1,3,12,-0.207400,0.285968,0.939400,-25.549999,-14.910000,3.780000,26.45
1,3,12,-0.156648,0.298168,0.931592,-29.889999,-21.700001,-4.270000,26.46
1,3,12,-0.158112,0.252296,0.907680,-32.340000,-24.570000,-5.670000,26.46
1,3,12,-0.135664,0.219600,0.914024,-31.010000,-22.750000,-6.300000,26.49
1,3,12,-0.115168,0.216672,0.927200,-36.330002,-25.129999,-9.240000,26.47
1,3,12,-0.132248,0.214232,1.012112,-37.660000,-33.180000,-8.120000,26.45
1,3,12,-0.125904,0.169824,1.053592,-33.880001,-35.700001,-4.900000,26.45
1,3,12,-0.153232,0.185440,1.024800,-30.240000,-39.270000,-2.310000,26.47
1,3,12,-0.126880,0.180072,0.996984,-53.619999,-41.299999,2.310000,26.43
1,3,12,-0.042944,0.112728,0.989664,-34.090000,-36.119999,6.440000,26.43
1,3,12,-0.015616,0.098576,1.000400,-24.780001,-21.629999,15.400000,26.48
1,3,12,-0.026352,0.153720,0.989664,-16.030001,-17.150000,17.080000,26.42
1,3,12,-0.095648,0.125904,1.028704,-23.100000,-37.450001,6.160000,26.48
1,3,12,0.035624,0.105896,1.003816,-40.110001,-93.800003,20.020000,26.43
1,3,12,0.016592,0.135176,1.009672,-44.799999,-63.490002,13.510000,26.48
1,3,12,0.077104,0.124440,1.059936,-39.759998,-53.549999,6.930000,26.45
1,3,12,0.081496,0.082960,1.010648,-34.720001,-43.330002,6.230000,26.45
1,3,12,0.105896,0.023912,0.957456,-40.669998,-44.869999,11.480000,26.45
1,3,13,0.133224,0.033672,0.977464,-48.509998,-44.799999,17.500000,26.40
1,3,13,0.328912,-0.026352,1.034072,-42.000000,-19.040001,8.610000,26.46
1,3,13,0.321104,-0.096624,0.966240,-33.810001,-9.590000,12.670000,26.46
1,3,13,0.248392,-0.113704,0.967216,-27.719999,-3.220000,14.420000,26.42
1,3,13,0.177632,-0.069296,0.968192,-31.219999,3.290000,14.560000,26.42
1,3,13,0.175192,-0.009760,1.021384,-39.270000,9.310000,10.150000,26.48
1,3,13,0.145424,-0.027816,1.019432,-37.029999,6.930000,3.360000,26.46
1,3,13,0.113704,-0.052704,1.062864,-42.349998,-17.709999,0.210000,26.46
1,3,13,0.156648,-0.105408,0.989664,-35.000000,-17.990000,15.190000,26.49
1,3,13,0.169824,-0.087352,0.967216,-33.110001,-14.910000,19.180000,26.45
1,3,13,0.174216,-0.095160,0.982832,-32.480000,-13.160000,17.219999,26.44
1,3,13,0.201544,-0.104432,0.959896,-31.430000,-14.490000,12.460000,26.45
1,3,13,0.235704,-0.140544,0.990152,-30.799999,-5.740000,8.190000,26.45
1,3,13,0.229848,-0.175680,0.980392,-38.009998,-4.480000,1.120000,26.47
1,3,13,0.151280,-0.224480,0.938912,-33.110001,-2.030000,-15.120000,26.43
1,3,13,0.131272,-0.118096,1.023824,-23.240000,-26.389999,-15.400000,26.50
1,3,13,0.146400,-0.114192,0.944280,-23.450001,-40.880001,-5.950000,26.50
1,3,13,0.210328,-0.098088,0.970144,-23.100000,-40.810001,5.740000,26.45
1,3,13,0.226432,-0.103456,0.963312,-23.100000,-45.779999,21.840000,26.43
